"2838460";"ReThink 3.5";"5,94€";"None";"['Yaeko']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838470";"Eternal Puppet";"";"None";"['PanicForge Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838500";"SEARCH ALL - TOOLS";"0,55€";"None";"['Laush Dmitriy Sergeevich']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838520";"Starfall Odyssey";"9,75€";"None";"['Max']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838580";"Soccer Squad";"";"None";"['Amarcode Studios', 'Riccardo Di Nuzzo']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838600";"Minimalist Farm Tycoon";"";"None";"['obece']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838620";"Statecraft: Corrupted Democracy";"";"None";"['FreeZ Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837680";"Project V.O.X.";"";"None";"['SmokeyAjax']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837710";"Tower Of Lies";"";"None";"['Gonnerme']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837750";"Bee Welcome!";"";"None";"['Beardshaker Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837760";"Terrorformer TD";"";"None";"['onewinter games']";"[]";"False";"{'windows': True, 'mac': True, 'linux': True}"
"2837810";"Palm Sex Night's";"3,99€";"None";"['Slippy Floor']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837840";"Endless ocean";"0,99€";"None";"['wang huimin']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837850";"greyish white";"0,99€";"None";"['wang huimin']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837860";"red magic";"0,99€";"None";"['wang huimin']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837880";"Spellarium 5";"6,82€";"None";"['LGT SIA']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837920";"Anime Girls: Sun of a Beach";"4,99€";"None";"['Revolt Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837960";"Cogs and Carnage";"";"None";"['Mark Kragerup', 'Jonas Oppliger']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837980";"RetroFight";"";"None";"['Patate Douce Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838030";"Witherbloom";"";"None";"['Ever Curious Entertainment']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838050";"Dreadwoods Gatekeeper: Prologue";"";"None";"['Raw Tale Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838100";"Viking Frontiers: Prologue";"";"None";"['BLUM Entertainment']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837140";"Goddess Detective 4";"1,99€";"None";"['7miao game']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837210";"Word Laces";"";"None";"['Minimega']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837240";"SP-LIGHT";"";"None";"['Wapachow']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837280";"Counterpick Labs";"";"None";"['UrbanMotmot']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837300";"WhichWayOut?";"0,59€";"None";"['StarSystemStudios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837310";"NO TOMORROW";"1,99€";"None";"['Abra']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837340";"Milky Way TD SURVIVORS AUTOBATTLER RTS: Earth";"";"None";"['MyDreamForever', 'Tazdraperm']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837370";"NeverGoingHome";"0,79€";"None";"['StarSystemStudios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837420";"The Lord of Time";"";"None";"['ITK']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837460";"Crowborne";"0,49€";"None";"['StarSystemStudios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837470";"Asterball";"";"None";"['Projeld']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837520";"Didi: The Final Chapter";"";"None";"['slice9games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837540";"Mad Valley";"";"None";"['Wolff Interactive']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837570";"Dark Desire Mute 7";"4,99€";"None";"['CodeRenderX']";"[]";"False";"{'windows': True, 'mac': False, 'linux': True}"
"2837600";"The Alto Collection";"9,75€";"None";"['Land & Sea']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2836730";"True Story Time";"4,99€";"None";"['Are you fruits?']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836740";"Olga - Episode 1";"";"None";"['Workbench Entertainment']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836760";"江梦潮音 J.M.Rhythm";"";"None";"['J.M.ARCADY']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2836810";"Escape From Zombietown";"";"None";"['Richard R.']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836820";"Baby Blues Nightmares - Toddler Horror Game";"";"None";"['Steelkrill Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836860";"The Horror at Highrook";"";"None";"['Nullpointer']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836870";"Kasumi VS Mai";"2,99€";"None";"['DSA']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836910";"SEARCH ALL - LOLLIPOPS";"0,55€";"None";"['Laush Dmitriy Sergeevich']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836960";"Exit the museum";"3,99€";"None";"['SWG Connect']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837050";"Outergleam";"";"None";"['Nevoski Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837080";"Brick Buster Blast";"0,55€";"None";"['Boogygames Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2837110";"Acid Planet: Prologue";"";"None";"['Adam Travers']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836180";"Nightgate";"";"None";"['Semidome Inc.']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2836200";"Revenge Request";"";"None";"['Michael Fischer']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836240";"Entities Playtest";"";"None";"[]";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836250";"Soul Eater";"";"None";"['1704']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836260";"REMINGTON, the A.I.";"2,99€";"None";"['CM Pictures']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836270";"Heromantic";"";"None";"['Jane Koyama']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836300";"Blender Start Here";"";"None";"['Dave Mills']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836310";"Refrega";"7,79€";"None";"['Datyus Cassio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836330";"SPYWARE";"";"None";"['Scuffware']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836340";"Breakthru";"";"None";"['Jan Buta']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2836470";"Dangerous World";"";"None";"['GildMoon']";"[]";"False";"{'windows': False, 'mac': True, 'linux': False}"
